city,city_ascii,state_id,state_name,county_fips,county,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Tunnelton,Tunnelton,WV,West Virginia,05000US54077,Preston,39.3929,-79.7466,370,247.9,shape,FALSE,TRUE,America/New_York,3,26444,1840005660
Mount Clare,Mount Clare,IL,Illinois,05000US17117,Macoupin,39.1003,-89.8252,370,92,shape,FALSE,TRUE,America/Chicago,3,62033 62009,1840012657
Barstow,Barstow,TX,Texas,05000US48475,Ward,31.4615,-103.3955,370,217,shape,FALSE,TRUE,America/Chicago,3,79719,1840019544
Tharptown,Tharptown,PA,Pennsylvania,05000US42097,Northumberland,40.8028,-76.572,370,575,shape,FALSE,TRUE,America/New_York,3,17866,1840043346
Beaverville,Beaverville,IL,Illinois,05000US17075,Iroquois,40.9534,-87.6546,370,469.5,shape,FALSE,TRUE,America/Chicago,3,60912,1840011855
Beaver Crossing,Beaver Crossing,NE,Nebraska,05000US31159,Seward,40.7782,-97.2825,370,218,shape,FALSE,TRUE,America/Chicago,3,68313,1840011836
Rawlings,Rawlings,MD,Maryland,05000US24001,Allegany,39.5403,-78.8858,370,159,shape,FALSE,FALSE,America/New_York,3,21557,1840024434
Royal,Royal,IL,Illinois,05000US17019,Champaign,40.193,-87.9721,370,228.7,shape,FALSE,TRUE,America/Chicago,3,61871,1840012228
Deweyville,Deweyville,UT,Utah,05000US49003,Box Elder,41.693,-112.0883,370,22,shape,FALSE,TRUE,America/Denver,3,84309 84302,1840021328
Plessis,Plessis,NY,New York,05000US36045,Jefferson,44.2736,-75.8574,370,156.8,shape,FALSE,FALSE,America/New_York,3,13675 13656 13691,1840023986
Langlois,Langlois,OR,Oregon,05000US41015,Curry,42.9259,-124.4532,370,100,shape,FALSE,FALSE,America/Los_Angeles,3,97450,1840025464
Bayou Goula,Bayou Goula,LA,Louisiana,05000US22047,Iberville,30.2105,-91.1765,370,58,shape,FALSE,FALSE,America/Chicago,3,70788 70764,1840026016
Saratoga,Saratoga,NC,North Carolina,05000US37195,Wilson,35.6537,-77.7756,370,225,shape,FALSE,TRUE,America/New_York,3,27873 27883,1840017784
New River,New River,VA,Virginia,05000US51155,Pulaski,37.1408,-80.593,370,363,shape,FALSE,FALSE,America/New_York,3,24141 24129,1840024803
Willow River,Willow River,MN,Minnesota,05000US27115,Pine,46.3206,-92.8346,370,81,shape,FALSE,TRUE,America/Chicago,3,55795,1840009981
Naknek,Naknek,AK,Alaska,05000US2060,Bristol Bay,58.7847,-156.8966,370,0.9,shape,FALSE,FALSE,America/Anchorage,3,99633,1840023273
Oneida,Oneida,KY,Kentucky,05000US21051,Clay,37.2701,-83.6496,370,69,shape,FALSE,FALSE,America/New_York,3,40962 40972,1840026864
Shelby,Shelby,IN,Indiana,05000US18089,Lake,41.1934,-87.3427,370,110,shape,FALSE,FALSE,America/Chicago,3,46377 46356,1840026272
New Goshen,New Goshen,IN,Indiana,05000US18167,Vigo,39.583,-87.4646,369,43,shape,FALSE,FALSE,America/Indiana/Indianapolis,3,47863 47885,1840024458
Vanndale,Vanndale,AR,Arkansas,05000US5037,Cross,35.3153,-90.7711,369,139,shape,FALSE,FALSE,America/Chicago,3,72396 72324 72387,1840001775
Kelley,Kelley,IA,Iowa,05000US19169,Story,41.951,-93.6656,369,205,shape,FALSE,TRUE,America/Chicago,3,50134,1840008126
Quechee,Quechee,VT,Vermont,05000US50027,Windsor,43.6445,-72.4184,369,76,shape,FALSE,FALSE,America/New_York,3,5059,1840025411
Smoot,Smoot,WY,Wyoming,05000US56023,Lincoln,42.6184,-110.9155,369,61,shape,FALSE,FALSE,America/Denver,3,83126 83110,1840018660
Forbestown,Forbestown,CA,California,05000US6007,Butte,39.53,-121.2689,369,22,shape,FALSE,FALSE,America/Los_Angeles,3,95941,1840025568
Tecumseh,Tecumseh,KS,Kansas,05000US20177,Shawnee,39.0419,-95.5807,369,39,shape,FALSE,FALSE,America/Chicago,3,66607 66542,1840030282
Topaz,Topaz,CA,California,05000US6051,Mono,38.6356,-119.5047,369,11,shape,FALSE,FALSE,America/Los_Angeles,3,96133,1840024632
Thomson,Thomson,IL,Illinois,05000US17015,Carroll,41.9748,-90.1122,369,64,shape,FALSE,TRUE,America/Chicago,3,61285,1840011242
New Alexandria,New Alexandria,OH,Ohio,05000US39081,Jefferson,40.2916,-80.675,369,140.3,shape,FALSE,TRUE,America/New_York,3,43938,1840012126
Breedsville,Breedsville,MI,Michigan,05000US26159,Van Buren,42.3489,-86.0716,369,218,shape,FALSE,TRUE,America/Detroit,3,49056 49027,1840010120
Stockdale,Stockdale,PA,Pennsylvania,05000US42125,Washington,40.0835,-79.8504,369,239.3,shape,FALSE,TRUE,America/New_York,3,15483,1840003666
Tetonia,Tetonia,ID,Idaho,05000US16081,Teton,43.8147,-111.1586,369,250,shape,FALSE,TRUE,America/Boise,3,83452,1840021272
Martin City,Martin City,MT,Montana,05000US30029,Flathead,48.3935,-114.0308,369,82,shape,FALSE,FALSE,America/Denver,3,59926 59913,1840017298
Villa Quintero,Villa Quintero,PR,Puerto Rico,05000US72137,Toa Baja,18.4255,-66.235,369,1600,shape,FALSE,FALSE,America/Puerto_Rico,3,949,1630149214
South Fork,South Fork,CO,Colorado,05000US8105,Rio Grande,37.6691,-106.6417,369,57,shape,FALSE,TRUE,America/Denver,3,81154,1840022544
Altamahaw,Altamahaw,NC,North Carolina,05000US37001,Alamance,36.1868,-79.5051,369,104,shape,FALSE,FALSE,America/New_York,3,27202 27244,1840013358
Roberdel,Roberdel,NC,North Carolina,05000US37153,Richmond,34.9774,-79.7459,369,215,shape,FALSE,FALSE,America/New_York,3,28379,1840153100
Yale,Yale,IA,Iowa,05000US19077,Guthrie,41.7751,-94.3578,368,139.6,shape,FALSE,TRUE,America/Chicago,3,50277,1840010188
Melvern,Melvern,KS,Kansas,05000US20139,Osage,38.5073,-95.6377,368,291,shape,FALSE,TRUE,America/Chicago,3,66510,1840008605
Prospect,Prospect,NY,New York,05000US36065,Oneida,43.3025,-75.1513,368,330,shape,FALSE,FALSE,America/New_York,3,13435,1840004211
Fire Island,Fire Island,NY,New York,05000US36103,Suffolk,40.6781,-73.0709,368,15,shape,FALSE,FALSE,America/New_York,3,11770 11772 11706 11782,1840005010
Accident,Accident,MD,Maryland,05000US24023,Garrett,39.6257,-79.32,368,287,shape,FALSE,TRUE,America/New_York,3,21520,1840005630
Crooked Creek,Crooked Creek,WV,West Virginia,05000US54045,Logan,37.8839,-81.9747,368,249,shape,FALSE,FALSE,America/New_York,3,25639,1840122228
Nord,Nord,CA,California,05000US6007,Butte,39.7739,-121.9549,368,67,shape,FALSE,FALSE,America/Los_Angeles,3,95973,1840025572
Salemburg,Salemburg,NC,North Carolina,05000US37163,Sampson,35.0152,-78.5028,368,145,shape,FALSE,TRUE,America/New_York,3,28385,1840017874
St. Maurice,St. Maurice,LA,Louisiana,05000US22127,Winn,31.7613,-92.9389,368,21,shape,FALSE,FALSE,America/Chicago,3,71457 71454,1840025927
Shiloh,Shiloh,NJ,New Jersey,05000US34011,Cumberland,39.4595,-75.297,368,118,shape,FALSE,TRUE,America/New_York,3,8353,1840001549
Fort Supply,Fort Supply,OK,Oklahoma,05000US40153,Woodward,36.5721,-99.5735,368,448.8,shape,FALSE,TRUE,America/Chicago,3,73841,1840021637
Holley,Holley,OR,Oregon,05000US41043,Linn,44.349,-122.7855,368,50,shape,FALSE,FALSE,America/Los_Angeles,3,97386,1840023941
Oak City,Oak City,NC,North Carolina,05000US37117,Martin,35.9625,-77.3051,368,141,shape,FALSE,TRUE,America/New_York,3,27857,1840016207
Farmington,Farmington,NC,North Carolina,05000US37059,Davie,36.0128,-80.5329,368,87,shape,FALSE,FALSE,America/New_York,3,27028,1840032945
Petersburg,Petersburg,KY,Kentucky,05000US21015,Boone,39.0531,-84.8573,368,22,shape,FALSE,FALSE,America/New_York,3,41080,1840026681
Avon,Avon,UT,Utah,05000US49005,Cache,41.5354,-111.8125,368,20,shape,FALSE,FALSE,America/Denver,3,84328,1840017475
California Pines,California Pines,CA,California,05000US6049,Modoc,41.4117,-120.6605,367,19,shape,FALSE,FALSE,America/Los_Angeles,3,96101,1840022384
Summersville,Summersville,MO,Missouri,05000US29215,Texas,37.1785,-91.6576,367,127,shape,FALSE,TRUE,America/Chicago,3,65571,1840009893
Omar,Omar,WV,West Virginia,05000US54045,Logan,37.7583,-81.9974,367,125,shape,FALSE,FALSE,America/New_York,3,25638,1840038156
Blooming Valley,Blooming Valley,PA,Pennsylvania,05000US42039,Crawford,41.68,-80.0396,367,70,shape,FALSE,TRUE,America/New_York,3,16327 16433 16335,1840000550
Palisades,Palisades,TX,Texas,05000US48381,Randall,35.0614,-101.8032,367,252,shape,FALSE,TRUE,America/Chicago,3,79118,1840022798
Scipio,Scipio,UT,Utah,05000US49027,Millard,39.249,-112.1045,367,136,shape,FALSE,TRUE,America/Denver,3,84656,1840022461
Axson,Axson,GA,Georgia,05000US13003,Atkinson,31.2766,-82.7236,367,94,shape,FALSE,FALSE,America/New_York,3,31624,1840029377
Estral Beach,Estral Beach,MI,Michigan,05000US26115,Monroe,41.9869,-83.2357,367,321,shape,FALSE,TRUE,America/Detroit,3,48166,1840013157
Lakeside Woods,Lakeside Woods,CT,Connecticut,05000US9001,Fairfield,41.5548,-73.484,367,243,shape,FALSE,FALSE,America/New_York,3,6784,1840146085
Quimby,Quimby,IA,Iowa,05000US19035,Cherokee,42.629,-95.6442,367,347,shape,FALSE,TRUE,America/Chicago,3,51049,1840009076
Herrick,Herrick,IL,Illinois,05000US17173,Shelby,39.2196,-88.9848,367,315.1,shape,FALSE,TRUE,America/Chicago,3,62431,1840012586
Hermanville,Hermanville,MS,Mississippi,05000US28021,Claiborne,31.957,-90.8405,367,45,shape,FALSE,FALSE,America/Chicago,3,39086,1840032331
Gardner,Gardner,FL,Florida,05000US12049,Hardee,27.3537,-81.7895,367,18,shape,FALSE,FALSE,America/New_York,3,33890,1840025167
Los Alvarez,Los Alvarez,TX,Texas,05000US48427,Starr,26.3859,-98.899,367,459.9,shape,FALSE,FALSE,America/Chicago,3,78582,1840037060
Harmonsburg,Harmonsburg,PA,Pennsylvania,05000US42039,Crawford,41.6655,-80.3143,366,102,shape,FALSE,FALSE,America/New_York,3,16422,1840004809
Gainesville,Gainesville,AL,Alabama,05000US1119,Sumter,32.8149,-88.1608,366,82,shape,FALSE,TRUE,America/Chicago,4,35464,1840006339
Palisade,Palisade,NE,Nebraska,05000US31087,Hitchcock,40.3483,-101.1075,366,279,shape,FALSE,TRUE,America/Chicago,3,69040,1840012296
Calamus,Calamus,IA,Iowa,05000US19045,Clinton,41.8264,-90.7597,366,286,shape,FALSE,TRUE,America/Chicago,3,52729,1840007038
Gumbranch,Gumbranch,GA,Georgia,05000US13179,Liberty,31.8367,-81.6838,366,175,shape,FALSE,TRUE,America/New_York,4,31313,1840029263
Totah Vista,Totah Vista,NM,New Mexico,05000US35045,San Juan,36.7113,-108.2035,366,246,shape,FALSE,FALSE,America/Denver,3,87401,1840143888
Modoc,Modoc,SC,South Carolina,05000US45065,McCormick,33.7192,-82.2174,366,35,shape,FALSE,FALSE,America/New_York,3,29838,1840013693
Clarksburg,Clarksburg,CA,California,05000US6113,Yolo,38.4193,-121.5416,366,69,shape,FALSE,FALSE,America/Los_Angeles,3,95612,1840022483
Lore City,Lore City,OH,Ohio,05000US39059,Guernsey,39.9832,-81.46,366,169,shape,FALSE,TRUE,America/New_York,3,43755,1840012353
Mirando City,Mirando City,TX,Texas,05000US48479,Webb,27.4401,-99.0006,366,245.7,shape,FALSE,FALSE,America/Chicago,3,78369,1840019704
Belview,Belview,MN,Minnesota,05000US27127,Redwood,44.6065,-95.3287,366,154,shape,FALSE,TRUE,America/Chicago,3,56214,1840006782
Central,Central,AZ,Arizona,05000US4009,Graham,32.8692,-109.7908,366,84,shape,FALSE,FALSE,America/Phoenix,3,85531 85543,1840022958
Green Bluff,Green Bluff,WA,Washington,05000US53063,Spokane,47.8184,-117.2748,366,19,shape,FALSE,FALSE,America/Los_Angeles,3,99021 99005,1840023785
Nehalem,Nehalem,OR,Oregon,05000US41057,Tillamook,45.7196,-123.8941,366,360.6,shape,FALSE,TRUE,America/Los_Angeles,3,97131,1840019929
Brewster,Brewster,KS,Kansas,05000US20193,Thomas,39.3631,-101.3771,366,3.8,shape,FALSE,TRUE,America/Chicago,3,67732,1840005754
Sardis,Sardis,TN,Tennessee,05000US47077,Henderson,35.4424,-88.2913,366,56,shape,FALSE,TRUE,America/Chicago,3,38371,1840017791
Mayview,Mayview,MO,Missouri,05000US29107,Lafayette,39.0529,-93.833,366,210.7,shape,FALSE,TRUE,America/Chicago,3,64071,1840008524
Ages,Ages,KY,Kentucky,05000US21095,Harlan,36.8569,-83.2426,365,253,shape,FALSE,FALSE,America/New_York,3,40828,1840030359
Tacoma,Tacoma,VA,Virginia,05000US51195,Wise,36.9356,-82.5323,365,300,shape,FALSE,FALSE,America/New_York,3,24230,1840116699
Spring Mill,Spring Mill,KY,Kentucky,05000US21111,Jefferson,38.1436,-85.6315,365,1559.1,shape,FALSE,TRUE,America/New_York,3,40228,1840030807
Marathon,Marathon,TX,Texas,05000US48043,Brewster,30.2157,-103.2433,365,26,shape,FALSE,FALSE,America/Chicago,3,79842,1840018225
Mitchell Heights,Mitchell Heights,WV,West Virginia,05000US54045,Logan,37.9087,-81.9867,365,250.1,shape,FALSE,TRUE,America/New_York,3,25601,1840038275
Neosho Rapids,Neosho Rapids,KS,Kansas,05000US20111,Lyon,38.3685,-95.9916,365,279,shape,FALSE,TRUE,America/Chicago,3,66864,1840008616
Reeltown,Reeltown,AL,Alabama,05000US1123,Tallapoosa,32.5788,-85.8189,365,18,shape,FALSE,FALSE,America/Chicago,3,36078 36866,1840023018
Pine Grove,Pine Grove,WV,West Virginia,05000US54103,Wetzel,39.5642,-80.6825,365,355.3,shape,FALSE,TRUE,America/New_York,3,26419,1840005672
Silver City,Silver City,MS,Mississippi,05000US28053,Humphreys,33.0951,-90.4968,365,233,shape,FALSE,TRUE,America/Chicago,3,39166,1840018043
Harperville,Harperville,MS,Mississippi,05000US28123,Scott,32.4928,-89.4879,365,98,shape,FALSE,FALSE,America/Chicago,3,39074,1840032525
La Valle,La Valle,WI,Wisconsin,05000US55111,Sauk,43.583,-90.1303,365,353,shape,FALSE,TRUE,America/Chicago,3,53941,1840002719
Xenia,Xenia,IL,Illinois,05000US17025,Clay,38.6373,-88.6375,365,285,shape,FALSE,TRUE,America/Chicago,3,62899,1840012813
Mahaffey,Mahaffey,PA,Pennsylvania,05000US42033,Clearfield,40.8747,-78.7276,365,329,shape,FALSE,TRUE,America/New_York,3,15757,1840003499
North Carrollton,North Carrollton,MS,Mississippi,05000US28015,Carroll,33.5187,-89.9193,365,306.1,shape,FALSE,TRUE,America/Chicago,3,38947 38917,1840016836
Barrett,Barrett,MN,Minnesota,05000US27051,Grant,45.9124,-95.8943,364,67,shape,FALSE,TRUE,America/Chicago,3,56311,1840006676
Stapleton,Stapleton,GA,Georgia,05000US13163,Jefferson,33.2169,-82.4672,364,80,shape,FALSE,TRUE,America/New_York,3,30823,1840015737
Carmen,Carmen,OK,Oklahoma,05000US40003,Alfalfa,36.5791,-98.4579,364,92,shape,FALSE,TRUE,America/Chicago,3,73726,1840022609
Fernville,Fernville,PA,Pennsylvania,05000US42037,Columbia,41.0024,-76.4752,364,174,shape,FALSE,FALSE,America/New_York,3,17815,1840034965
Neche,Neche,ND,North Dakota,05000US38067,Pembina,48.983,-97.5517,364,143.2,shape,FALSE,TRUE,America/Chicago,3,58265,1840000016
Mitiwanga,Mitiwanga,OH,Ohio,05000US39043,Erie,41.3813,-82.466,364,332,shape,FALSE,FALSE,America/New_York,3,44839,1840034287
Kingston,Kingston,WI,Wisconsin,05000US55047,Green Lake,43.6935,-89.1304,364,107,shape,FALSE,TRUE,America/Chicago,3,53939 53946,1840002589
San Patricio,San Patricio,TX,Texas,05000US48409,San Patricio,27.9772,-97.7766,364,36,shape,FALSE,TRUE,America/Chicago,3,78368,1840022250
Milan,Milan,MN,Minnesota,05000US27023,Chippewa,45.1127,-95.9117,364,206,shape,FALSE,TRUE,America/Chicago,3,56262,1840007836
Arcadia,Arcadia,NE,Nebraska,05000US31175,Valley,41.4249,-99.1261,364,246,shape,FALSE,TRUE,America/Chicago,3,68815,1840010212
Laclede,Laclede,ID,Idaho,05000US16017,Bonner,48.1678,-116.7529,364,123,shape,FALSE,FALSE,America/Los_Angeles,3,83841,1840050618
Plymouth,Plymouth,UT,Utah,05000US49003,Box Elder,41.8734,-112.1454,364,169,shape,FALSE,TRUE,America/Denver,3,84330,1840021330
Logan,Logan,ND,North Dakota,05000US38101,Ward,48.1557,-101.1664,364,96,shape,FALSE,FALSE,America/Chicago,3,58701,1840023762
Prue,Prue,OK,Oklahoma,05000US40113,Osage,36.2494,-96.2665,364,307,shape,FALSE,TRUE,America/Chicago,3,74060,1840021591
Bitter Springs,Bitter Springs,AZ,Arizona,05000US4005,Coconino,36.6118,-111.6475,364,17,shape,FALSE,FALSE,America/Denver,3,86040 86036,1840017661
Chamisal,Chamisal,NM,New Mexico,05000US35055,Taos,36.1725,-105.7459,364,85,shape,FALSE,FALSE,America/Denver,3,87521,1840017678
Abbeville,Abbeville,MS,Mississippi,05000US28071,Lafayette,34.5034,-89.5025,363,40,shape,FALSE,TRUE,America/Chicago,3,38601,1840015557
Bloomburg,Bloomburg,TX,Texas,05000US48067,Cass,33.1378,-94.0591,363,139,shape,FALSE,TRUE,America/Chicago,3,75556,1840022032
West Falls,West Falls,PA,Pennsylvania,05000US42131,Wyoming,41.453,-75.8605,363,130,shape,FALSE,FALSE,America/New_York,3,18615,1840035321
Kit Carson,Kit Carson,CO,Colorado,05000US8017,Cheyenne,38.7628,-102.7954,363,239,shape,FALSE,TRUE,America/Denver,3,80825,1840021482
Saline,Saline,LA,Louisiana,05000US22013,Bienville,32.1631,-92.9768,363,117,shape,FALSE,TRUE,America/Chicago,3,71070,1840018100
Glen Allen,Glen Allen,AL,Alabama,05000US1057,Fayette,33.8922,-87.7329,363,21,shape,FALSE,TRUE,America/Chicago,4,35559 35594 35554,1840005839
Hiltonia,Hiltonia,GA,Georgia,05000US13251,Screven,32.8833,-81.6613,363,81,shape,FALSE,TRUE,America/New_York,3,30467,1840016921
McFarland,McFarland,KS,Kansas,05000US20197,Wabaunsee,39.0545,-96.2381,363,394.5,shape,FALSE,TRUE,America/Chicago,3,66501,1840008547
Alton,Alton,UT,Utah,05000US49025,Kane,37.4303,-112.5061,363,61,shape,FALSE,TRUE,America/Denver,3,84710,1840021568
Red Level,Red Level,AL,Alabama,05000US1039,Covington,31.4055,-86.6084,363,72,shape,FALSE,TRUE,America/Chicago,3,36474,1840018176
Cameron,Cameron,WV,West Virginia,05000US54051,Marshall,39.8279,-80.5692,363,163,shape,FALSE,TRUE,America/New_York,3,26033,1840005554
Mapleton,Mapleton,PA,Pennsylvania,05000US42061,Huntingdon,40.3929,-77.9412,363,206.3,shape,FALSE,TRUE,America/New_York,3,17052,1840001069
